id,category,subtype,buy_or_rent,geography,latitude,longitude,sq_meters,floor_number,rooms,bathrooms,ad_type,agent_id,first_seen,last_seen,is_active
18758534,house,1,sale,Τζιτζιφιές (Καλλιθέα),37.950871,23.694054,82,7,2,1,vip,16110,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18758698,house,4,sale,Γηροκομείο (Αθήνα - Κέντρο),37.998539,23.765074,120,3,4,1,vip,8606,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18758720,house,1,sale,Προφήτης Ηλίας (Κηφισιά),38.069767,23.80895,97,7,3,1,vip,5654,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18758806,house,3,sale,Βούλα (Αθήνα - Νότια Προάστια),37.850578,23.764576,28,6,1,1,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18759088,house,1,sale,Άνω Ιλίσια (Ζωγράφου),37.974957,23.767462,54,10,1,1,vip,5356,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18759128,house,1,sale,Κάτω Κηφισιά (Κηφισιά),38.077496,23.79583,126,6,3,1,vip,5654,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18759149,house,3,sale,Φλοίσβος (Παλαιό Φάληρο),37.923176,23.696566,115,12,3,1,vip,6895,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18759955,house,1,sale,Plateia Amerikis (Athens - Center),38.005344,23.733709,65,9,1,1,vip,8606,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18760244,house,6,sale,Stavros (Agia Paraskevi),38.011398,23.833666,373,6,6,4,vip,2900,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18761853,house,1,sale,Κεφαλάρι (Κηφισιά),38.074711,23.822277,168,6,3,2,vip,6532,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18761854,house,1,sale,Κεφαλάρι (Κηφισιά),38.074272,23.821726,135,6,3,2,vip,6532,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18761858,house,1,sale,Kefalari (Kifisia),38.071983,23.825272,290,3,4,4,vip,6532,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18762377,house,3,sale,Κάντζα (Παλλήνη),37.985825,23.853792,156,7,4,2,vip,15203,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18762528,house,1,sale,Αμπελόκηποι - Πεντάγωνο (Αθήνα - Κέντρο),37.990067,23.766752,39,13,1,1,vip,5496,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18763348,house,1,sale,Neapoli Exarcheion (Athens - Center),37.986813,23.738279,50,10,1,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18763486,house,1,sale,Άνω Νέα Σμύρνη (Νέα Σμύρνη),37.943287,23.718882,178,6,4,2,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18763900,house,1,sale,Amfithea (Palaio Faliro),37.93848,23.705561,105,9,3,1,vip,24732,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18764768,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.87788,23.766836,135,8,3,1,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18766058,house,1,sale,Κέντρο Παγκρατίου (Αθήνα - Κέντρο),37.971203,23.749083,155,8,2,1,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18766157,house,1,sale,Πολιτεία (Κηφισιά),38.088432,23.82955,260,7,3,2,vip,16476,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18766296,house,3,sale,Ελευθερίας (Παλαιό Ψυχικό),38.017246,23.766571,195,7,3,2,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18768444,house,4,sale,Asirmatos Alianthou (Vari - Varkiza),37.814255,23.822701,950,3,7,7,vip,4594,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18769135,house,4,sale,Άγιος Ιωάννης (Αρτέμιδα (Λούτσα)),37.950027,24.001329,370,3,4,3,vip,20833,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18771716,house,1,sale,Nea Kipseli (Athens - Center),37.997368,23.74552,78,6,2,1,vip,24732,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18772214,house,1,sale,Golf (Glyfada),37.87006,23.741144,200,9,4,3,vip,10234,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18772229,house,1,sale,Edem (Palaio Faliro),37.920498,23.702038,100,12,2,1,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18772452,house,1,sale,Αγία Βαρβάρα (Χαλάνδρι),38.013229,23.785101,165,7,4,2,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18774521,house,1,sale,Αγίου Μελετίου - Πλατεία Βικτωρίας - Μάρνη (Αθήνα - Κέντρο),37.991806,23.727688,75,6,2,1,vip,25239,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18775586,house,3,sale,Ασύρματος Αλίανθου (Βάρη - Βάρκιζα),37.823631,23.806923,270,3,4,5,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18775873,house,1,sale,Άσπρα Χώματα (Νίκαια),37.970421,23.655024,80,7,2,1,vip,695,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18776731,house,1,sale,Piraeus - Center (Center - Port),37.946522,23.649328,50,8,1,1,vip,17224,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18776840,house,1,sale,Neos Kosmos (Athens - Center),37.959534,23.729931,50,6,1,1,vip,24732,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18777325,house,4,sale,Κέντρο (Διόνυσος),38.096294,23.873335,240,3,3,2,vip,5654,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18777647,house,1,sale,Όριο Άγιας Βαρβάρας (Κορυδαλλός),37.982597,23.655127,23,7,0,0,vip,23433,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18777732,house,3,sale,Αδάμες (Οικισμός Πελοποννησίων) (Κηφισιά),38.102161,23.803141,155,3,2,1,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18777757,house,4,sale,Κάτω Κηφισιά (Κηφισιά),38.079437,23.804949,447,3,4,3,vip,3155,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18778688,house,3,sale,Καλυμνιώτικα (Βούλα),37.843288,23.777624,149,8,3,3,vip,16175,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18778701,house,1,sale,Αγία Σοφία - Μανιάτικα (Ταμπούρια – Αγία Σοφία),37.958164,23.642349,132,8,3,1,vip,695,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18778944,house,1,sale,Tsoukali (Agios Dimitrios),37.931828,23.729153,60,6,2,2,vip,18665,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18779228,house,3,sale,Αιξωνή (Γλυφάδα),37.859299,23.767353,250,9,4,2,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18780572,house,1,sale,Πλατεία Αττικής (Αθήνα - Κέντρο),38.000519,23.72337,120,8,2,1,vip,19066,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18781086,house,1,sale,Mortero (Nea Erithraia),38.097603,23.818338,123,12,3,1,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18782301,house,1,sale,Center (Nea Smyrni),37.943371,23.713247,140,10,3,1,vip,24732,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18782584,house,1,sale,Papagou (Athens - North),37.98436,23.785521,134,7,3,1,vip,2900,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18782812,house,6,sale,Κέντρο (Χαλάνδρι),38.020866,23.803049,260,3,4,2,vip,8606,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18783804,house,3,sale,Ano Pefki (Pefki),38.06649,23.794849,204,3,3,2,vip,21270,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18783899,house,3,sale,Anoixi (Athens - North),38.12125,23.842108,205,3,2,2,vip,8796,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18784120,house,1,sale,Κέντρο (Ηράκλειο),38.048531,23.76767,98,3,3,2,vip,19527,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18784868,house,1,sale,Κάτω Γλυφάδα (Γλυφάδα),37.870617,23.750801,139,6,3,2,vip,13790,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18784988,house,3,sale,Pagkrati Center (Athens - Center),37.967266,23.750999,96,13,2,1,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18785001,house,1,sale,Αιξωνή (Γλυφάδα),37.860142,23.766914,151,8,2,2,vip,3155,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18785020,house,4,sale,Vari - Varkiza (Athens - South),37.835716,23.817371,280,3,5,4,vip,3288,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18785023,house,1,sale,Sotiraki (Aigaleo),37.994907,23.687601,63,3,1,1,vip,18423,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18785155,house,1,sale,Κέντρο (Πετρούπολη),38.042877,23.686262,76,7,1,1,vip,24290,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18789006,house,3,sale,Νέα Κηφισιά (Κηφισιά),38.088341,23.795967,200,3,4,3,vip,3155,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18789110,house,3,sale,Γαργηττός (Γέρακας),38.031124,23.849859,117,7,2,1,vip,5275,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18789699,house,1,sale,Κοκκινιά (Μαρούσι),38.051872,23.812399,127,7,3,1,vip,25239,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18790211,house,3,sale,Palies Koukouvaounes (Metamorfosi),38.06424,23.77107,139,10,3,2,vip,27917,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18791812,house,1,sale,Plateia Attikis (Athens - Center),37.989738,23.726391,48,6,1,1,vip,12424,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18791852,house,1,sale,Σαρωνίδα (Υπόλοιπο Αττικής),37.75024,23.90905,45,7,2,1,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18792482,house,1,sale,Marousi (Athens - North),38.05938,23.828701,130,6,3,1,vip,6532,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18793445,house,3,sale,Kalamaki (Alimos),37.912361,23.712767,106,3,3,1,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18793948,house,1,sale,Φρεαττύδα (Καλλίπολη – Φρεαττύδα),37.931767,23.64344,42,7,1,1,vip,16110,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18794079,house,1,sale,Φρεαττύδα (Καλλίπολη – Φρεαττύδα),37.931767,23.64344,64,7,2,1,vip,16110,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18794202,house,1,sale,Ταμπούρια (Ταμπούρια – Αγία Σοφία),37.962532,23.637436,93,6,2,1,vip,16110,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18794355,house,1,sale,Center (Voula),37.845039,23.761126,78,7,2,1,vip,9199,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18795528,house,1,sale,Moschato (Piraeus suburbs),37.951412,23.675194,65,6,1,1,vip,24732,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18796152,house,2,sale,Νεάπολη Εξαρχείων (Αθήνα - Κέντρο),37.987595,23.740175,35,1,1,1,vip,8606,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18797152,house,1,sale,Ευελπίδων - Δικαστήρια (Αθήνα - Κέντρο),37.995823,23.739395,118,7,2,1,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18797160,house,3,sale,Agios Georgios (Neo Psychiko),38.007931,23.780321,208,10,3,3,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18799206,house,1,sale,Καλλίπολη (Καλλίπολη – Φρεαττύδα),37.93116,23.638861,108,6,2,1,vip,17737,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18801464,house,3,sale,Rodopoli (Athens - North),38.114304,23.873259,272,3,4,3,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18801523,house,1,sale,Terpsithea (Glyfada),37.893337,23.77038,90,7,2,1,vip,4117,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18801551,house,3,sale,Rea (Drossia),38.101952,23.86611,220,7,4,4,vip,2900,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18801823,house,1,sale,Κάτω Γλυφάδα (Γλυφάδα),37.867908,23.754543,105,6,2,2,vip,6895,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18801840,house,3,sale,Ekali (Athens - North),38.115788,23.850418,350,3,4,3,vip,6532,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18801885,house,1,sale,Agia Kiriaki (Kifisia),38.070309,23.803726,124,3,3,0,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18802062,house,3,sale,Ano Glyfada (Glyfada),37.887657,23.753622,145,9,3,3,vip,6895,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18802086,house,3,sale,Ekali (Athens - North),38.112373,23.842251,350,3,4,3,vip,6532,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18802104,house,4,sale,Ekali (Athens - North),38.114208,23.853344,365,3,6,2,vip,6532,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18802709,house,1,sale,Osios Loukas (Athens - Center),38.015507,23.734438,75,8,2,1,vip,24263,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18802741,house,1,sale,Vouliagmeni (Athens - South),37.821697,23.782497,85,0,2,1,vip,15785,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18802839,house,1,sale,Αγία Σοφία (Νέο Ψυχικό),38.004196,23.779673,105,8,3,1,vip,5275,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18802998,house,1,sale,Κάτω Ιλίσια (Καισαριανής) (Καισαριανή),37.974262,23.753428,97,8,2,1,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18803731,house,1,sale,Καβούρι (Βουλιαγμένη),37.818222,23.772938,70,3,2,1,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18804267,house,4,sale,Kalymniotika (Voula),37.843639,23.781988,413,3,4,5,vip,10796,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18806114,house,1,sale,Σαρωνίδα (Υπόλοιπο Αττικής),37.75008,23.906704,88,7,2,2,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18806188,house,3,sale,Center (Agios Dimitrios),37.942371,23.730984,105,9,3,2,vip,24018,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18809651,house,1,sale,Κέντρο Παγκρατίου (Αθήνα - Κέντρο),37.968784,23.749014,100,9,2,2,vip,13391,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18809689,house,1,sale,Kolonaki (Kolonaki - Lykavittos),37.977428,23.739674,335,10,5,4,vip,2992,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18809846,house,1,sale,Agios Petros (Palaio Faliro),37.924976,23.707708,106,9,3,2,vip,24018,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18810455,house,1,sale,Νέο Τέρμα (Μαρούσι),38.051895,23.796326,104,7,2,1,vip,5275,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18810481,house,1,sale,Glyfada (Athens - South),37.87759,23.756046,181,6,3,3,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18810511,house,1,sale,Glyfada (Athens - South),37.87759,23.756046,181,7,4,3,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18810846,house,3,sale,Golf (Glyfada),37.882263,23.748161,155,3,3,3,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18810954,house,1,sale,Κέντρο (Παλαιό Φάληρο),37.928196,23.695127,53,9,1,1,vip,6895,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18811226,house,3,sale,Kato Kifisia (Kifisia),38.082378,23.80467,390,3,4,4,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18811364,house,1,sale,Τερψιθέα (Γλυφάδα),37.894245,23.771732,129,6,3,1,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18811713,house,4,sale,Πηγαδάκια (Βούλα),37.832275,23.782503,245,3,3,3,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18814397,house,4,sale,Κέντρο (Πεντέλη),38.048782,23.85664,525,3,3,3,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18814400,house,1,sale,Άγιος Σώστης (Νέα Σμύρνη),37.948421,23.715261,120,11,3,1,vip,3155,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18814572,house,1,sale,Εξάρχεια (Αθήνα - Κέντρο),37.984798,23.737743,160,7,4,2,vip,10234,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18816131,house,4,sale,Kato Halandri (Chalandri),38.014011,23.795277,230,4,4,3,vip,24018,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18816799,house,3,sale,Ευρυάλη (Βούλα),37.851952,23.756838,152,8,3,1,vip,5349,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18817906,house,1,sale,Σταθμός Λαρίσης (Κολωνός - Κολοκυνθούς),37.991589,23.723194,50,7,2,1,vip,5041,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18818313,house,1,sale,Akropoli (Athens - Center),37.967419,23.724621,142,8,4,1,vip,21311,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18818572,house,1,sale,Ekteloniston - Eforiakon (Alimos),37.922932,23.735872,112,8,3,2,vip,12542,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18818576,house,3,sale,Ekteloniston - Eforiakon (Alimos),37.922932,23.735872,142,10,3,2,vip,12542,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18818926,house,3,sale,Κέντρο Δροσιάς (Δροσιά),38.113743,23.86577,220,3,4,3,vip,6532,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18820132,house,1,sale,Profitis Ilias (Kifisia),38.071609,23.81057,105,7,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18821617,house,1,sale,Agios Eleftherios (Athens - Center),38.02021,23.726259,52,7,1,1,vip,21311,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18821705,house,1,sale,Panormou (Athens - Center),37.989281,23.759071,94,7,2,1,vip,3155,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18821785,house,1,sale,Γκολφ (Γλυφάδα),37.883034,23.746111,111,8,3,1,vip,16201,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18821875,house,1,sale,Center (Voula),37.847385,23.760284,77,7,2,1,vip,22592,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18821992,house,1,sale,Κέντρο (Βούλα),37.847443,23.760296,81,8,2,1,vip,22592,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18824128,house,4,sale,Γκολφ (Γλυφάδα),37.875996,23.736317,455,3,7,6,vip,3155,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18826404,house,3,sale,Center (Spata),37.961761,23.905931,109,3,2,2,vip,23580,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18826702,house,6,sale,Fokionos Negri (Athens - Center),38.002014,23.737335,1090,3,0,0,vip,6532,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18827285,house,1,sale,Ano Petralona (Athens - Center),37.969452,23.713625,89,6,2,1,vip,15785,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18827380,house,1,sale,Ano Ilioupoli (Ilioupoli),37.93745,23.7609,80,6,2,1,vip,1799,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18827463,house,3,sale,Agia Varvara (Palaio Faliro),37.921425,23.714729,93,9,1,1,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18827474,house,1,sale,Pefka Verdi (Petroupoli),38.035549,23.673502,60,7,1,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18827598,house,1,sale,Agia Varvara (Palaio Faliro),37.921425,23.714729,134,10,3,2,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18828496,house,1,sale,Exarcheia (Athens - Center),37.986458,23.733547,30,6,1,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18828733,house,1,sale,Νέο Ηράκλειο (Ηράκλειο),38.054276,23.761711,80,1,2,1,vip,5275,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18828991,house,3,sale,Νέα Κηφισιά (Κηφισιά),38.088768,23.807222,311,3,5,4,vip,5275,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18829274,house,1,sale,Καλλίπολη (Καλλίπολη – Φρεαττύδα),37.928543,23.633322,70,7,2,1,vip,695,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18830356,house,4,sale,Μετς (Αθήνα - Κέντρο),37.966404,23.73698,200,3,3,4,vip,3155,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18830660,house,1,sale,Μακρυγιάννη (Κουκάκι - Μακρυγιάννη),37.967995,23.727776,59,7,1,1,vip,10234,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18833188,house,1,sale,Κάτω Πεύκη (Πεύκη),38.058281,23.787043,122,8,3,2,vip,23718,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18833395,house,1,sale,Όριο Βριλησσίων (Μελίσσια),38.046154,23.831345,130,9,3,1,vip,5011,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18833506,house,1,sale,Εξάρχεια (Αθήνα - Κέντρο),37.986252,23.738451,78,8,1,1,vip,8606,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18833661,house,3,sale,Αναγέννηση (Διόνυσος),38.103088,23.845612,142,3,3,2,vip,21224,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18834524,house,1,sale,Neos Kosmos (Athens - Center),37.952068,23.721581,54,10,1,1,vip,21482,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18834692,house,1,sale,Golf (Glyfada),37.879856,23.750683,105,7,2,1,vip,15785,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18835173,house,2,sale,Άγιος Γεώργιος (Αθήνα - Κέντρο),37.996288,23.732635,32,3,1,1,vip,10234,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18835566,house,1,sale,Glyfada (Athens - South),37.872757,23.766701,107,7,2,1,vip,3288,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18836126,house,3,sale,Δροσοπούλου (Φιλοθέη),38.024441,23.781956,200,3,3,4,vip,3155,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18836832,house,10,sale,Βούλα (Αθήνα - Νότια Προάστια),37.839951,23.779007,590,3,5,5,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18837665,house,1,sale,Floisvos (Palaio Faliro),37.926956,23.691971,100,9,2,1,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18838035,house,1,sale,Plateia Karitsi (Athens - Center),37.976574,23.727982,147,9,4,4,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18838200,house,1,sale,Polidroso (Chalandri),38.025501,23.797922,98,7,3,1,vip,24018,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18838302,house,1,sale,Τροκαντερό (Παλαιό Φάληρο),37.929279,23.688471,237,13,3,2,vip,4667,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18838363,house,1,sale,Agios Dimitrios (Paleo Psichiko),38.007851,23.773529,170,3,3,3,vip,4989,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18838388,house,1,sale,Γουδή (Ζωγράφου),37.981438,23.775723,34,10,1,1,vip,10949,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18839760,house,1,sale,Alimos (Athens - South),37.910717,23.713238,118,8,3,1,vip,3288,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18840183,house,1,sale,Tsakos (Agia Paraskevi),38.003582,23.8109,125,7,3,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18840233,house,1,sale,Κέντρο (Γέρακας),38.014729,23.858591,76,3,2,1,vip,5275,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18840605,house,3,sale,Varkiza (Vari - Varkiza),37.820293,23.799496,254,3,4,2,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18842590,house,3,sale,Tampouria (Tabouria - Agia Sofia),37.96104,23.632648,82,11,2,1,vip,24018,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18842611,house,3,sale,Ανάβυσσος Κέντρο (Ανάβυσσος),37.729721,23.945938,101,6,2,2,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18843062,house,3,sale,Varkiza (Vari - Varkiza),37.817574,23.795692,123,9,3,2,vip,4594,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18843066,house,1,sale,Varkiza (Vari - Varkiza),37.819305,23.795761,129,6,3,2,vip,4594,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18843510,house,1,sale,Κέντρο (Γέρακας),38.014729,23.858591,51,3,1,1,vip,5275,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18844896,house,1,sale,Kolonaki (Kolonaki - Lykavittos),37.981819,23.738777,137,7,2,1,vip,10234,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18847316,house,1,sale,Αμπελόκηποι (Αθήνα - Κέντρο),37.99107,23.764513,71,6,2,1,vip,5349,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18853830,house,1,sale,Πλατεία Αττικής (Αθήνα - Κέντρο),37.999027,23.724182,55,9,1,1,vip,8606,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18853868,house,1,sale,Κάτω Χαλάνδρι (Χαλάνδρι),38.01569,23.801836,102,6,2,1,vip,5275,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18853930,house,1,sale,Πλατεία Αττικής (Αθήνα - Κέντρο),37.99831,23.724138,58,8,1,1,vip,8606,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18853941,house,3,sale,Κάτω Χαλάνδρι (Χαλάνδρι),38.01569,23.801836,138,9,3,2,vip,5275,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18854054,house,1,sale,Lykavittos (Kolonaki - Lykavittos),37.987175,23.750006,39,9,1,1,vip,3155,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18854432,house,3,sale,Elliniko (Athens - South),37.894989,23.751041,108,10,2,1,vip,3288,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18854524,house,1,sale,Elliniko (Athens - South),37.88496,23.729149,102,6,2,2,vip,3288,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18855222,house,1,sale,Palaio Faliro (Athens - South),37.921223,23.700905,167,13,3,2,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18856160,house,1,sale,Λόφος Σικελίας (Καλλιθέα),37.96209,23.709837,45,6,1,1,vip,15203,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18856216,house,1,sale,Kontopefko (Agia Paraskevi),38.015194,23.827856,180,8,3,2,vip,23580,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18856604,house,1,sale,Ano Ilioupoli (Ilioupoli),37.939392,23.762535,45,6,1,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18858214,house,3,sale,Βάρη (Βάρη - Βάρκιζα),37.833641,23.808067,108,3,2,2,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18858524,house,1,sale,Μαρούσι (Αθήνα - Βόρεια Προάστια),38.051743,23.795898,96,8,2,1,vip,12867,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18858840,house,1,sale,Βαρνάβα (Αθήνα - Κέντρο),37.966049,23.74597,96,12,2,1,vip,18870,2026-01-28 01:26:19,2026-01-28 01:26:19,1
